Code,Date,Latitude,Longitude,geom,Speed,Course,CourseCorrected,TrackCode,Effort,Fishing,GearMainCode,LOA_m,Operation,IniDate,EndDate,DayTime,DayTime2
vess6,2023-06-07 01:10:00+02:00,41.20667218277798,1.733510018377024,POINT (1.733510018377024 41.20667218277798),4.195528782116883,355.85435252134283,184.14564747865717,vess6_2023-06-07,False,False,PS,24.5,Sortidaport,2023-06-07 01:00:00,2023-06-07 01:15:00,1.1666666666666667,13.166666666666666
vess6,2023-06-07 01:20:00+02:00,41.191545997530596,1.73323276583387,POINT (1.73323276583387 41.191545997530596),6.520250664445207,179.1876413225325,179.1876413225325,vess6_2023-06-07,False,False,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,1.3333333333333333,13.333333333333334
vess6,2023-06-07 01:30:00+02:00,41.1714112930492,1.7355926763434983,POINT (1.7355926763434983 41.1714112930492),7.882158888092813,172.1421701477808,172.1421701477808,vess6_2023-06-07,False,False,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,1.5,13.5
vess6,2023-06-07 01:40:00+02:00,41.14920053141305,1.742698658930011,POINT (1.742698658930011 41.14920053141305),8.475852698965502,161.7651165751604,161.7651165751604,vess6_2023-06-07,True,False,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,1.6666666666666667,13.666666666666666
vess6,2023-06-07 01:50:00+02:00,41.12784520455033,1.7566571563856876,POINT (1.7566571563856876 41.12784520455033),8.700421741496346,146.3882726329217,146.3882726329217,vess6_2023-06-07,True,False,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,1.8333333333333333,13.833333333333334
vess6,2023-06-07 01:57:59+02:00,41.11334999999999,1.7741659999999997,POINT (1.7741659999999997 41.11334999999999),9.1,130.0,130.0,vess6_2023-06-07,True,False,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,1.966388888888889,13.96638888888889
vess6,2023-06-07 02:00:00+02:00,41.11045684234046,1.779236256325856,POINT (1.779236256325856 41.11045684234046),8.17507666438147,125.48492813734748,125.48492813734748,vess6_2023-06-07,True,False,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,2.0,14.0
vess6,2023-06-07 02:10:00+02:00,41.10422057241367,1.8010356978075373,POINT (1.8010356978075373 41.10422057241367),5.164673892748381,91.80852122998209,91.80852122998209,vess6_2023-06-07,True,True,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,2.1666666666666665,14.166666666666666
vess6,2023-06-07 02:20:00+02:00,41.108513755587275,1.8173776037989546,POINT (1.8173776037989546 41.108513755587275),4.756702432498239,52.86387746932928,52.86387746932928,vess6_2023-06-07,True,True,PS,24.5,Busqueda,2023-06-07 01:15:00,2023-06-07 02:30:00,2.3333333333333335,14.333333333333334
vess6,2023-06-07 02:30:00+02:00,41.11904048430266,1.828803072460795,POINT (1.828803072460795 41.11904048430266),5.0478939825945774,30.29709113150949,30.29709113150949,vess6_2023-06-07,True,True,PS,24.5,Acumulacio,2023-06-07 02:30:00,2023-06-07 04:20:00,2.5,14.5
